Image,Lesion_Size,Perimeter,Compactness,BoundingBox_Area,Orientation,Solidity,Asymmetry,Mean_Intensity,Mean_RGB,Mean_HSV,Color_Std,Color_Entropy,Color_Variance
ISIC_0030983,54738,974.950353,1.392756952,75327,96.0940094,0.964148448,149.1065073,136.0745552,139.296138,128.8195586,23.93939235,5.956231568,603.1739173
ISIC_0030984,47326,858.5067017,1.249002477,65968,76.11886597,0.971240356,321.1927481,113.3702193,116.9441674,134.0930919,23.70538104,6.210816373,567.7911061
ISIC_0030985,83997,1210.34732,1.396792137,108521,4.253716469,0.951718475,101.7575389,109.4779814,112.9430813,138.7919965,23.73463412,6.183939454,577.6080998
ISIC_0030986,74533,1099.560525,1.299202842,96832,91.03325653,0.962090357,79.39012249,159.0635423,162.4217058,141.1852871,17.62080877,5.574232492,326.484604
ISIC_0030987,43748,846.9747376,1.315471215,66960,52.55418015,0.959027624,190.8004023,124.0475222,125.6204169,117.3718799,20.73513818,5.989377873,440.5804213
ISIC_0030988,30328,680.7665898,1.227622924,43645,46.10569,0.969972394,128.0675283,144.7308098,145.8187703,107.9217445,28.95026321,6.077577501,844.6385654
ISIC_0030989,62630,995.3006399,1.267150005,92412,132.2970581,0.974468018,160.3198467,106.9694236,112.0148012,157.8010272,16.39992351,5.533841679,281.6362907
ISIC_0030990,85736,1171.66103,1.281895364,111042,2.472189665,0.970040523,98.7739106,165.5808412,167.4046375,118.1045691,24.26698189,6.240801721,604.7797518
ISIC_0030991,208487,2269.837654,1.976770807,270000,99.86571503,0.889172313,122.1705718,149.7916896,151.865771,121.0991221,21.96631799,6.272237431,485.5812275
ISIC_0030992,133178,1542.177835,1.428264879,189772,62.00735474,0.936873847,75.99381279,96.83024223,101.3717656,151.4229452,27.3621869,6.710107284,749.6414114
ISIC_0030993,19111,535.8721452,1.210284606,26100,20.21086693,0.980831168,364.9182144,54.74506829,57.61892802,130.1067797,32.4980908,7.101072976,1120.551431
ISIC_0030994,82097,1224.153451,1.461829731,127350,172.1457062,0.936616646,122.3918048,97.96316552,100.5944635,125.8936908,31.82728681,7.010993739,1020.437299
ISIC_0030995,94728,1263.785921,1.349567513,117909,88.98983765,0.956980998,116.9901191,128.126024,128.8434958,98.70254483,23.8639476,5.758354788,621.7365251
ISIC_0030996,23453,593.3279877,1.20761712,31668,49.72572708,0.980121258,250.4003751,104.1713214,106.7388394,113.9578448,20.09887351,6.139874493,405.3785925
ISIC_0030997,70282,1075.418388,1.31827386,93702,152.3605194,0.951507056,156.2036368,90.66120771,93.35897764,118.5782657,27.50451138,6.594716249,757.9441662
ISIC_0030998,131079,1496.520983,1.366364623,193950,43.36893082,0.96474839,155.6479375,130.5233867,132.1644174,113.7883287,26.6980625,6.214238023,732.840333
ISIC_0030999,66750,1121.50165,1.510436565,98723,158.1947327,0.918822795,159.5062172,131.3218876,133.0958702,119.8567541,24.68653895,6.023164036,645.1137858
ISIC_0031000,185105,1805.800199,1.407825478,260100,72.53438568,0.941369792,65.2415872,171.875757,172.7629994,107.8073256,16.63891778,5.473771754,294.1520144
ISIC_0031001,9016,364.1909059,1.191416549,11868,85.74356079,0.984059982,39.01330963,107.3570319,109.1967613,109.2285936,31.71200589,6.514237915,1027.008279
ISIC_0031002,16180,486.3157971,1.178294887,21756,44.51379776,0.974586612,122.7787391,155.8526576,153.7972394,108.0898846,17.97840867,5.616576664,334.8299386
ISIC_0031003,63186,997.8620403,1.262669606,83352,22.47675133,0.970230135,126.6751495,97.35140696,100.6919676,132.9532755,35.94793168,7.018538197,1296.229595
ISIC_0031004,22120,581.8721457,1.232128681,29830,119.625351,0.986288394,262.6661843,129.2437613,127.6364225,122.560443,23.67131598,6.292978944,567.2974969
ISIC_0031005,55172,935.4183874,1.271251411,75589,68.48075867,0.96494226,123.063003,141.9871493,144.672938,124.6090287,25.19835967,5.84961944,668.2998329
ISIC_0031006,134573,1506.378846,1.34837748,194481,158.2347717,0.9427967,77.20348063,120.181604,123.2561014,128.0982515,29.45970826,6.572307405,869.6121497
ISIC_0031007,71903,1158.087436,1.494770866,112050,100.3946533,0.922850237,138.7611643,165.50226,171.4839344,140.699637,16.03341919,5.463685196,270.0087145
ISIC_0031008,76989,1548.864127,2.501487482,114300,85.94001007,0.864452952,64.10224836,138.0316409,138.9225041,106.1182983,15.63873026,5.012843815,292.0058594
ISIC_0031009,126367,1626.739236,1.67602622,167696,99.11803436,0.89857788,119.5491861,149.1512025,151.6542557,120.7389772,20.41393402,5.701170224,444.6798796
ISIC_0031010,51883,1013.435636,1.588937621,77028,80.88051605,0.946446479,232.4590328,110.0499007,112.0764669,125.7365997,36.88292933,7.062606188,1378.057093
ISIC_0031011,7512,325.84776,1.145664856,10290,31.79014015,0.988076097,56.97976563,100.0922524,99.15712638,86.59952964,36.26836183,6.625586047,1340.785451
ISIC_0031012,130230,1517.67531,1.414500793,189640,29.26779747,0.940755395,46.43501497,163.3524226,167.7855794,143.1754562,20.70109612,4.488594478,528.0507922
ISIC_0031013,100493,1296.278343,1.337879205,156021,45.20899963,0.950156859,111.9345626,135.0532773,136.6432886,112.7244883,19.49108609,5.158667334,432.360974
ISIC_0031014,13943,442.2325375,1.131808709,17272,163.1470184,0.985769589,72.92777733,144.6432619,139.6664515,98.1240766,24.91309396,5.705380412,675.5341238
ISIC_0031015,35537,752.8254627,1.280910771,47360,87.95600128,0.963666967,41.96910261,138.4651209,133.8448941,92.16775004,28.58865178,6.108086317,858.2497168
ISIC_0031016,110670,1516.638733,1.663964172,170066,52.47531891,0.896090355,126.5218758,137.8012831,143.8747749,128.3102648,18.43645021,5.571789388,359.9511701
ISIC_0031017,48339,852.3645684,1.205170691,65455,104.2520981,0.979070574,55.95680505,144.3666811,147.6243751,126.6950082,16.51796229,5.394057483,307.1899595
ISIC_0031018,28189,650.3818119,1.205838869,39639,71.18012238,0.981678154,94.72063568,87.77665047,91.67572457,141.3278111,25.1175577,6.667241231,638.9050469
ISIC_0031019,129324,1533.089523,1.453626828,204402,106.4536743,0.918067234,88.85292752,159.5166094,154.4267499,99.05407607,17.65053073,5.327180259,348.4762395
ISIC_0031020,21176,553.0853503,1.162485112,28260,158.4617615,0.986828463,160.1329807,107.6624008,112.6798892,159.2928945,22.73016207,6.242180798,519.5955908
ISIC_0031021,15724,490.8183222,1.236243104,19966,120.8668747,0.973079819,332.3571608,133.52652,133.1281905,122.167769,18.16925784,5.867264268,335.6738704
ISIC_0031022,164527,1618.045806,1.271988109,199354,78.61675262,0.977669871,91.50692591,137.0532132,142.4973672,158.9351657,12.60578177,4.945405205,174.447773
ISIC_0031023,59080,970.0285606,1.27614105,88040,37.41063309,0.96613044,90.47528773,98.37134394,103.339218,130.5148725,51.44791439,7.740363786,2656.857255
ISIC_0031024,155992,1536.236712,1.209127344,199820,89.31932831,0.986932818,76.07528591,123.7427304,126.3133409,118.4894695,28.22974192,6.873669565,804.0630056
ISIC_0031025,52407,891.3940043,1.215546923,69360,3.732549667,0.972526548,70.84000228,116.5875742,116.3739895,97.97988182,37.5727494,6.595763737,1445.235268
ISIC_0031026,77456,1119.376757,1.295586342,106530,152.0788422,0.951122755,157.0055773,155.6231796,158.0481607,125.7322179,24.92864714,5.906828404,635.9650451
ISIC_0031027,70540,1056.406197,1.26732765,87965,87.07702637,0.977131702,68.91023532,108.3557131,110.8318779,122.9387062,29.11162014,6.745486283,852.0196377
ISIC_0031028,30651,694.1391701,1.263165213,43848,94.55757904,0.969544525,225.4898045,121.4983524,126.3718204,158.8505867,22.40275677,6.182154905,505.5820066
ISIC_0031029,11440,411.3452348,1.195020926,16129,35.30530548,0.976259584,116.5426572,97.31652098,98.71684149,125.9039918,41.1059098,7.065644567,1696.475667
ISIC_0031030,79454,1116.354461,1.255603412,109305,21.98633385,0.972464018,92.44533943,164.7793692,170.4410644,159.6449476,17.34158572,4.622289167,351.9773769
ISIC_0031031,132927,1629.55042,1.59828132,185372,101.6354752,0.937943388,60.24503674,141.5252958,141.9474549,112.7191115,28.16961022,5.891003597,870.5952117
ISIC_0031032,77506,1111.768678,1.276757354,115884,40.54925919,0.976326562,193.4681702,120.2990865,123.50941,128.349603,28.39373563,6.529704006,813.8483229
ISIC_0031033,146681,1693.734185,1.564250491,215385,78.42533875,0.894147056,153.0579148,117.9711551,120.999066,128.1156773,32.06514867,6.677992261,1042.008172
ISIC_0031034,26015,620.1980463,1.188680826,35490,62.4828186,0.983143708,192.8733422,83.45988853,84.05598052,99.3255814,35.11964875,7.25107589,1258.841293
ISIC_0031035,174649,1644.562611,1.237396756,224100,61.69109726,0.974414566,74.02861739,112.1000349,121.108887,165.0970919,22.51618879,6.316254487,510.8169202
ISIC_0031036,77920,1109.016369,1.263856889,104784,153.7045288,0.968908546,88.12156056,121.269905,121.0238364,105.1457734,27.3613121,6.443751778,763.6754265
ISIC_0031037,131966,1596.060088,1.544134337,198891,80.24039459,0.910251654,105.1422336,147.2647045,149.2013953,115.9932306,18.726669,5.426058978,382.3243568
ISIC_0031038,120941,1363.976826,1.229991457,172568,136.8466797,0.974177701,101.6794635,89.59094104,94.04975153,146.8039375,27.2992803,6.544471313,747.4202867
ISIC_0031039,19009,548.6589414,1.276269394,25270,8.24486351,0.963947307,225.6581618,143.6312273,142.8329563,97.14700054,27.45305605,5.705342182,845.6693486
ISIC_0031040,160432,1744.881375,1.517556489,228861,105.7453537,0.915908921,113.0324125,166.2886581,171.0635534,140.2731396,20.38005225,5.47338291,442.5782548
ISIC_0031041,103623,1458.73924,1.644263794,169488,100.8724747,0.878228279,115.1200795,157.2319369,162.1810505,129.0530513,28.21615706,6.04030841,821.3873869
ISIC_0031042,31756,712.724957,1.285326374,44880,114.4511261,0.971653665,127.484066,113.4790906,111.5704224,96.58500231,50.95106467,7.080048413,2598.875127
ISIC_0031043,118711,1385.200133,1.292911995,155420,66.93379211,0.967651806,55.84897776,144.2848262,146.7589889,123.7879163,27.8303037,6.287332984,811.6149295
ISIC_0031044,123728,1730.680362,1.938489912,198016,40.76291275,0.892948439,153.2093625,131.6304717,134.9583279,131.5029069,19.51005355,5.796471001,399.9453427
ISIC_0031045,35750,796.2813072,1.425163569,48048,69.71965027,0.921560206,111.6661258,97.82976224,101.9541538,133.0731189,30.53730319,6.379001072,968.6932432
ISIC_0031046,49552,884.5483325,1.266160916,69008,107.7020187,0.966622766,204.1201162,109.6615878,106.4088634,102.611795,36.60738432,6.657858647,1384.559677
ISIC_0031047,85447,1173.567664,1.29012799,115200,176.8725433,0.955681927,62.17917539,88.23466008,90.65546284,119.535166,23.95735132,6.61145739,577.1107269
ISIC_0031048,18933,528.6000682,1.188517545,25926,156.4706726,0.984580164,161.0124121,124.6693604,124.9719713,108.529534,21.37899551,6.169817481,461.4212959
ISIC_0031049,77295,1098.06305,1.249185477,97971,92.23499298,0.969144097,187.0013843,145.5424154,143.8645147,88.30770425,29.44093883,5.871091368,904.4746934
ISIC_0031050,198716,1825.39104,1.339782269,244800,86.81758881,0.963269597,32.49534008,161.6687282,162.7059556,114.7731453,29.92163226,6.237920404,964.381071
ISIC_0031051,102611,1264.111823,1.245878733,138024,172.5587921,0.976175902,146.6029178,135.5472318,139.5711116,145.245461,21.03135043,5.679694216,479.0622186
ISIC_0031052,90050,1278.940247,1.454361811,135300,73.94032288,0.94036743,235.7701721,110.1497279,114.2658967,142.4968425,30.60065402,6.530102946,943.5033836
ISIC_0031053,113550,1321.768677,1.230572386,147136,107.5914383,0.976650905,90.10388374,106.352893,104.8820696,92.26397769,30.12180269,7.002739313,918.0869032
ISIC_0031054,115256,1426.143344,1.411533861,189528,134.4903412,0.942437144,120.1060595,156.1334508,160.295117,147.5692054,13.44519462,4.962408666,195.5372108
ISIC_0031055,69245,1234.337215,1.764180566,138216,60.95093918,0.945895728,295.6357282,125.9353166,133.0179845,165.425417,27.78172232,6.006092502,808.2250508
ISIC_0031056,77701,1155.986929,1.377450084,111826,66.32079315,0.953428058,119.1949653,164.4879088,169.7469145,133.0098111,10.30035191,4.433004325,114.7028424
ISIC_0031057,75766,1182.798113,1.479249386,118902,90.10427856,0.9191229,88.86307841,170.2059631,170.6263364,102.1024778,16.33615278,5.196619402,281.4375386
ISIC_0031058,74356,1047.342271,1.180958998,102340,88.50365448,0.982624764,96.5043843,115.7682366,117.3307467,106.0988577,21.09702107,5.96538412,458.0707524
ISIC_0031059,7843,346.1909059,1.239403797,10752,79.89987946,0.982570388,103.9275786,46.13821242,47.04832335,91.92167113,31.67347506,6.454989079,1027.474623
ISIC_0031060,92014,1151.099627,1.152119636,120736,38.81093216,0.992640918,42.22244441,137.1356207,139.208577,123.1905761,21.50333156,5.618066106,495.202464
ISIC_0031061,112492,1895.013403,2.5590695,179330,106.6194534,0.825352831,113.5446432,146.020357,144.7533543,83.60612014,22.04567334,5.7929597,510.2054722
ISIC_0031062,39361,769.4945107,1.207203214,54520,136.9756012,0.989166107,248.8131907,143.5433551,149.3881846,140.8465401,27.9873886,5.908530738,832.3522765
ISIC_0031063,43648,904.749342,1.505844931,69784,117.2978287,0.9253444,135.0263929,151.0493723,156.6984589,147.0072703,19.82874291,5.70105382,410.8638413
ISIC_0031064,9360,376.1909069,1.224504927,12810,8.929192543,0.97142857,273.8324783,94.79679487,96.0880698,102.0117165,35.02904351,6.739646085,1250.566956
ISIC_0031065,25604,626.0975425,1.231124014,36582,12.10359478,0.964540627,248.601156,102.7948758,115.4903921,172.5495365,16.67507484,5.511486919,317.6375451
ISIC_0031066,34472,724.9675986,1.224343023,47306,36.62078857,0.975192338,58.84613598,114.3755512,117.0777346,120.7915603,22.17970302,6.165380656,495.3473268
ISIC_0031067,44208,875.0336134,1.389948737,65575,71.58687592,0.943583452,111.727832,109.0187749,112.6840768,134.4001614,29.46491749,6.63474238,871.8582456
ISIC_0031068,64580,1081.785922,1.452388026,100980,149.7953796,0.93705655,320.7333539,102.2189842,105.1109683,131.8423196,19.40700796,6.105115781,378.1767455
ISIC_0031069,100468,1269.040753,1.282586532,142662,38.5230217,0.968813326,90.61464346,89.44981487,91.5633336,121.2548606,24.58477567,6.493489255,606.2560026
ISIC_0031070,23908,698.3401818,1.643965116,32886,67.68583679,0.940779117,131.2979755,124.3844738,123.7597736,103.9115638,59.47162464,7.511835207,3558.37138
ISIC_0031071,108552,1264.312832,1.17775611,139125,133.5217896,0.986594807,53.98658707,165.8253187,164.5737128,94.97249552,22.40646542,5.768695443,554.7927833
ISIC_0031072,39343,755.310743,1.163601527,49680,86.49616241,0.986335827,136.5793152,192.4111024,194.9190453,128.7327606,7.80491723,3.155684417,74.87488465
ISIC_0031073,138998,1507.248903,1.306724592,200880,141.4235535,0.969482285,156.7552914,109.9703017,116.1538152,169.8910992,13.65666007,5.083333295,200.3529204
ISIC_0031074,28805,673.5117549,1.265900306,40330,121.1445847,0.970046945,119.4637042,125.9896199,124.8564022,104.4999248,34.11337415,6.356647073,1188.231159
ISIC_0031075,41301,860.1808016,1.43873543,58090,82.13282013,0.941648834,325.7753565,99.27708772,103.5070822,144.0625328,28.82340417,6.727236813,835.4134822
ISIC_0031076,134214,1511.59205,1.361370766,184842,96.78365326,0.953683902,85.68811003,109.3441444,110.3520721,109.8785596,44.80655436,7.206396283,2032.872139
ISIC_0031077,212945,2042.129066,1.565357284,270000,102.5552063,0.91320988,107.9132358,116.6205828,117.1055781,111.141506,33.21240149,6.927699446,1111.501079
ISIC_0031078,133753,1623.533175,1.576513128,191880,120.1025772,0.905406923,93.23358728,131.2515009,133.0085556,104.2217097,19.20554797,5.221647833,400.3495177
ISIC_0031079,53918,924.4894581,1.270659749,76440,46.48504639,0.96558069,110.3993471,105.7423124,109.6798534,143.1319906,29.94066532,7.039557892,916.6026764
ISIC_0031080,5842,296.2497803,1.222266683,7739,86.84124756,0.985767272,57.9308455,108.9467648,108.6245578,85.7903686,25.40462246,6.390461164,651.4067478
ISIC_0031081,195142,1880.430583,1.448382802,232190,101.4750977,0.940533161,95.36997673,133.1252421,133.1728314,111.4004503,25.51488273,5.475928909,816.5963486
ISIC_0031082,75305,1062.631594,1.200568623,99712,110.4680862,0.97967892,185.4567957,102.1965607,107.823677,156.4198305,34.27987499,7.00325915,1177.061907
ISIC_0031083,8622,350.575683,1.154089871,11845,61.34468842,0.989722627,511.9999994,86.66863837,90.96315627,148.2505219,30.22099714,6.860215186,924.4593864
ISIC_0031084,35185,733.1097336,1.22647155,48608,40.14712906,0.973370923,116.9953105,122.6186159,124.8,120.8078821,28.5419244,6.540451222,823.0403498
ISIC_0031085,78202,1212.555471,1.506176143,112908,82.9380188,0.919351212,91.28687245,133.1411601,134.7341799,109.5750194,16.64969517,5.208946758,307.1837438
ISIC_0031086,44531,817.7371497,1.204499506,59724,12.80702019,0.973351987,137.8103343,100.9283421,104.3666509,128.4523515,20.41607172,6.09740404,420.6327035
ISIC_0031087,243575,2065.796025,1.399864018,270000,170.3477936,0.966798778,38.37451298,160.0644894,159.9819905,104.2072175,19.50719942,5.264836447,413.2413316
ISIC_0031088,46142,835.1097329,1.212342012,58705,81.62494659,0.989281122,252.3049716,114.311495,111.5314536,109.8620201,29.24499013,6.77288742,862.9252276
ISIC_0031089,30762,684.0975395,1.222352599,41314,165.7802887,0.97019393,227.2892529,108.7696834,111.6401946,126.7489435,28.45686264,6.479967568,817.1404227
ISIC_0031090,243537,1906.607206,1.192183315,262800,86.64446259,0.994813639,31.79594066,107.6176926,115.7216987,127.1398651,39.80220658,7.090573276,1595.16626
ISIC_0031091,106792,1351.526034,1.368661493,159080,37.35306168,0.943256049,75.72222638,132.6914563,139.83667,115.3043393,35.45831037,6.953916303,1258.747441
ISIC_0031092,118046,1328.454964,1.19553016,150822,52.5688324,0.985825542,132.9380072,122.4876235,124.6166918,119.7771801,32.8286368,6.5381869,1114.821543
ISIC_0031093,4483,250.5512972,1.142231982,5628,106.5146713,0.986355433,55.61989727,115.2513942,130.5615287,175.8369395,30.15670016,5.269624736,1122.362901
ISIC_0031094,59413,952.0041763,1.222282709,77290,176.1497803,0.971572058,61.72817396,104.4720011,106.7147931,112.9895477,35.49402121,6.800650958,1274.130379
ISIC_0031095,82451,1091.518893,1.156596361,103243,157.2808685,0.989062434,85.43993401,140.5026986,147.1036656,147.1347063,24.83197191,6.093821898,643.3147012
ISIC_0031096,19795,565.2863593,1.300676455,26240,177.4065094,0.96755914,192.7727203,108.4010104,111.3731245,121.2530605,26.46383053,6.401761502,701.375535
ISIC_0031097,24880,636.6416962,1.31086185,34121,71.05432129,0.971953387,203.030225,134.6325965,138.1464764,134.6968917,26.42048842,6.2248098,718.9593967
ISIC_0031098,20284,569.4701244,1.287565405,30616,138.7205505,0.97091094,195.9755471,100.77958,104.3665944,131.7979195,27.22943726,6.562676048,742.6597423
